x,y,timestamp,pen_status
26218.062,27886.318,10941677.0,1.0
55171.754,24418.021,10941677.0,1.0
37347.707,39510.22,10941677.0,1.0
54726.79,24563.605,10941771.0,1.0
16027.8,5732.2817,10941771.0,1.0
16334.676,22780.791,10941771.0,1.0
54061.973,37412.793,10941771.0,1.0
58461.688,22546.639,10941771.0,1.0
36758.523,38714.086,10941771.0,1.0
24494.037,27228.809,10943568.0,1.0
39855.61,8127.5103,10943568.0,1.0
24307.736,24308.363,10943568.0,1.0
54833.453,15903.004,10943568.0,1.0
15749.511,5595.943,10943568.0,1.0
34364.13,39180.797,10943568.0,1.0
28919.28,36524.902,10943768.0,1.0
48906.77,26415.879,10944635.0,1.0
19722.885,10977.521,10946944.0,1.0
15819.176,5661.2783,10947005.0,1.0
21139.256,16819.275,10949511.0,1.0
37347.707,39510.22,10950135.0,1.0
50926.49,25680.574,10951373.0,1.0
23131.258,22939.65,10952546.0,1.0
57433.59,15620.825,10952772.0,1.0
25706.93,26922.107,10952772.0,1.0
54979.32,24430.285,10952772.0,1.0
22704.701,23938.111,10952772.0,1.0
16048.377,5745.339,10952772.0,1.0
51140.87,38288.805,10952772.0,1.0
38457.98,16519.06,10953188.0,1.0
55279.113,15884.859,10953311.0,1.0
55981.16,15850.109,10953531.0,1.0
32393.754,38859.97,10953531.0,1.0
54472.426,15934.331,10953531.0,1.0
26535.729,28397.102,10953531.0,1.0
15741.325,5595.7993,10953531.0,1.0
17395.23,7446.655,10953821.0,1.0
54567.543,37153.96,10957002.0,1.0
18519.957,15775.341,10957429.0,1.0
54791.01,24547.084,10958654.0,1.0
45519.227,24753.096,10960185.0,0.0
37206.207,39384.0,10960681.0,1.0
32626.527,26884.705,10961502.0,0.0
17023.287,17332.402,10961786.0,0.0
17829.592,7936.8345,10961786.0,1.0
17600.922,7765.927,10961786.0,1.0
16481.855,23576.27,10961786.0,1.0
30922.635,16677.768,10961786.0,1.0
17067.66,7034.6973,10961786.0,1.0
25406.793,27325.307,10963366.0,1.0
36998.88,37639.777,10965347.0,1.0
45364.4,24520.105,10966544.0,0.0
50788.113,25804.25,10968170.0,1.0
24399.033,39301.004,10969744.0,1.0
23984.541,16711.088,10969866.0,1.0
28059.36,9247.987,10969866.0,1.0
47587.54,15938.694,10969866.0,1.0
25935.852,27365.893,10969866.0,1.0
47850.4,38516.3,10969866.0,1.0
16044.891,5749.71,10969979.0,1.0
16182.338,6135.8315,10970310.0,1.0
17087.354,7106.57,10972188.0,1.0
20360.824,20319.193,10973271.0,0.0
16439.986,6244.2183,10975663.0,1.0
15672.644,5533.277,10976055.0,1.0
27984.48,32313.775,10976160.0,1.0
24865.344,39248.094,10976160.0,1.0
55109.008,24463.912,10976160.0,1.0
17910.264,7994.671,10976160.0,1.0
45525.938,28491.434,10976160.0,1.0
55575.203,36466.727,10976160.0,1.0
22466.295,23460.23,10976376.0,1.0
52309.58,25255.152,10978449.0,1.0
23766.906,26003.82,10980572.0,1.0
24598.564,27391.95,10980779.0,1.0
15374.337,18914.361,10980779.0,1.0
51300.414,25575.127,10980779.0,1.0
23634.145,23979.744,10980779.0,1.0
30244.6,39367.848,10980779.0,1.0
16235.029,6024.1113,10980779.0,1.0
17463.86,7596.647,10981203.0,1.0
15615.842,5506.1284,10981986.0,1.0
49152.348,38548.22,10983170.0,1.0
45474.906,28383.812,10984612.0,1.0
24958.176,26517.617,10984764.0,1.0
29434.82,37896.402,10985229.0,1.0
15296.904,5210.1616,10985323.0,1.0
57431.633,35988.44,10985323.0,1.0
14337.722,4293.129,10985323.0,1.0
23275.295,25012.178,10985323.0,1.0
15292.372,5053.883,10985323.0,1.0
47130.992,27099.262,10985323.0,1.0
15143.145,4938.879,10985409.0,1.0
37206.207,39384.0,10985538.0,1.0
25257.463,27024.168,10985851.0,1.0
22132.762,13697.911,10986265.0,1.0
54943.008,24424.219,10986481.0,1.0
54862.57,24409.39,10986561.0,1.0
44915.906,28516.363,10986561.0,1.0
19427.57,10587.046,10986561.0,1.0
18772.84,34671.65,10986561.0,1.0
37208.25,39388.29,10986561.0,1.0
32114.97,27075.533,10986561.0,0.0
21566.705,21691.4,10986789.0,1.0
54762.367,13672.14,10986892.0,1.0
43529.32,9269.145,10986952.0,1.0
22542.01,21437.707,10987513.0,1.0
57352.594,35781.273,10988141.0,1.0
37008.63,38354.86,10988769.0,1.0
57747.598,30147.621,10988906.0,1.0
27662.6,32028.51,10989393.0,1.0
19270.295,9773.82,10989627.0,1.0
17897.68,7961.7227,10990677.0,1.0
16291.198,22591.303,10992825.0,1.0
55126.734,24408.756,10992896.0,1.0
16070.82,18280.244,10992896.0,1.0
46174.797,10159.295,10992896.0,1.0
35692.855,7262.623,10992896.0,1.0
37312.805,39732.742,10992896.0,1.0
55129.457,24468.807,10992896.0,1.0
24653.395,24902.664,10993027.0,1.0
16875.943,17353.113,10993105.0,1.0
15825.135,20949.791,10994351.0,1.0
49572.39,15910.897,10994499.0,1.0
37238.926,39185.87,10994499.0,1.0
27976.908,32273.389,10994499.0,1.0
18457.55,8982.709,10994499.0,1.0
26021.611,29514.191,10994499.0,1.0
26522.945,39083.676,10994499.0,1.0
17308.03,7246.8423,10994663.0,1.0
56164.164,14489.828,10994723.0,1.0
26032.344,27558.803,10994723.0,1.0
45582.61,28495.11,10994723.0,1.0
21263.615,38743.78,10994723.0,1.0
15157.679,4947.995,10994723.0,1.0
14915.156,4820.518,10994723.0,1.0
35930.39,38725.08,10994772.0,1.0
44915.906,28516.363,10994947.0,1.0
25974.098,29454.633,10994978.0,1.0
30540.031,16736.7,10995284.0,1.0
58145.32,20406.422,10995435.0,1.0
37598.25,36331.93,10995482.0,1.0
16042.9375,5743.3003,10995482.0,1.0
15119.475,14705.797,10995482.0,0.0
38355.09,7747.44,10995482.0,1.0
21906.963,12946.326,10995482.0,0.0
17765.398,8173.838,10995482.0,1.0
20491.742,11233.771,10995570.0,1.0
16813.836,17068.982,10995603.0,0.0
37220.133,39411.703,10995914.0,1.0
25122.29,24866.217,10995998.0,1.0
32741.648,38822.12,10996197.0,1.0
49463.004,26210.443,10996825.0,1.0
51873.44,25411.715,10997451.0,1.0
19512.182,10014.136,10998076.0,1.0
49150.863,26315.945,10998579.0,1.0
17642.027,8056.4863,11000285.0,1.0
19512.166,10014.133,11001090.0,1.0
20206.75,10874.738,11001090.0,1.0
42972.277,16100.037,11001090.0,1.0
23773.775,24287.805,11001090.0,1.0
24671.117,27495.674,11001090.0,1.0
58004.383,19875.94,11001090.0,1.0
21623.203,21531.582,11001599.0,1.0
48818.562,26465.021,11001827.0,1.0
45327.555,28468.06,11001827.0,1.0
14892.203,4808.889,11001827.0,1.0
17791.664,28481.45,11001827.0,1.0
18572.715,9092.954,11001827.0,1.0
31987.994,16712.193,11001827.0,1.0
54982.836,24406.71,11002380.0,1.0
17544.549,7925.021,11003162.0,1.0
45092.895,28507.787,11003162.0,1.0
16764.73,6748.1035,11003162.0,1.0
18572.701,9092.944,11003162.0,1.0
17084.004,7092.143,11003162.0,1.0
43646.04,38403.137,11003162.0,1.0
22228.861,20356.57,11003935.0,0.0
38809.58,6500.6655,11004138.0,1.0
25198.977,28319.238,11004335.0,1.0
15875.565,21168.082,11006168.0,1.0
20700.291,11514.435,11006461.0,1.0
50303.383,15849.709,11006571.0,1.0
22070.82,20444.516,11007197.0,1.0
32814.605,35993.934,11007224.0,1.0
37257.91,39490.48,11007987.0,1.0
38096.93,38592.613,11008349.0,1.0
45761.08,28577.316,11008349.0,1.0
35814.09,36079.11,11008349.0,1.0
45602.723,28768.682,11008349.0,1.0
15293.695,5054.571,11008349.0,1.0
19255.672,16950.29,11008349.0,1.0
25198.436,28313.418,11008518.0,1.0
29662.055,38785.01,11008518.0,1.0
36930.3,28132.344,11008518.0,0.0
20856.32,11720.821,11008518.0,1.0
45865.082,28460.846,11008518.0,1.0
17673.916,27516.574,11008518.0,1.0
28768.697,36561.67,11008788.0,1.0
27692.314,32060.99,11008799.0,1.0
55800.1,15831.241,11009175.0,1.0
17008.777,25401.75,11009561.0,1.0
36914.035,38197.934,11009625.0,1.0
53953.105,24712.836,11009940.0,1.0
46301.848,27923.377,11010088.0,1.0
55787.457,36303.113,11010091.0,1.0
24528.947,23872.605,11010326.0,1.0
17500.516,7638.4062,11010702.0,1.0
37447.527,16614.693,11010849.0,1.0
57591.23,35317.918,11010849.0,1.0
30909.857,27488.113,11010849.0,0.0
24852.605,24322.549,11010849.0,1.0
26560.111,28444.473,11010849.0,1.0
53497.582,24938.611,11010849.0,1.0
31142.057,40277.29,11011023.0,1.0
57836.766,28800.73,11011782.0,1.0
23913.365,39407.97,11012516.0,1.0
20179.074,19278.814,11012544.0,0.0
14915.184,4820.536,11012632.0,1.0
15813.568,20897.5,11012632.0,1.0
22311.879,21872.592,11012632.0,0.0
38530.543,6580.116,11012632.0,1.0
18934.793,35172.54,11012632.0,1.0
32647.896,36027.36,11012632.0,1.0
20274.123,37668.71,11013142.0,1.0
31109.014,40254.754,11013313.0,1.0
33645.184,16789.889,11013380.0,1.0
53650.95,24845.031,11013507.0,1.0
44919.48,28511.898,11013770.0,1.0
32176.385,8117.2036,11014074.0,1.0
50748.105,38359.086,11014397.0,1.0
15325.106,5122.008,11014842.0,1.0
15502.088,5274.7563,11014861.0,1.0
15426.63,18907.482,11015028.0,1.0
15460.722,18848.32,11015154.0,1.0
48070.65,15870.63,11015168.0,1.0
19355.537,14897.753,11015168.0,1.0
24233.918,23404.227,11015168.0,1.0
23889.684,24504.615,11015168.0,1.0
16728.104,18053.893,11015168.0,1.0
17331.188,26222.51,11015653.0,1.0
56783.043,13789.337,11015851.0,0.0
52658.04,37923.93,11017144.0,1.0
58368.504,21566.025,11017287.0,1.0
31082.93,16681.78,11019330.0,1.0
22168.4,13755.995,11020900.0,1.0
15932.199,21187.281,11021045.0,1.0
16779.242,6763.0806,11021407.0,1.0
18438.06,9150.045,11021407.0,1.0
19414.154,9912.134,11021407.0,1.0
55201.65,36719.465,11021407.0,1.0
50377.39,25884.76,11021407.0,1.0
20779.436,12899.374,11021407.0,1.0
45594.33,28755.902,11021540.0,1.0
46301.848,27923.377,11021612.0,1.0
23905.482,24533.346,11022183.0,1.0
30762.547,40017.74,11022348.0,1.0
37184.72,39339.414,11022348.0,1.0
16123.589,5981.24,11022348.0,1.0
25167.035,18097.271,11022348.0,0.0
51858.066,15914.989,11022348.0,1.0
44393.977,28543.18,11022348.0,1.0
46924.95,23751.816,11022521.0,0.0
38276.023,6624.616,11022541.0,1.0
15977.408,5798.9307,11022541.0,1.0
27466.201,31078.357,11022541.0,1.0
35181.34,38708.26,11022541.0,1.0
50064.477,11725.133,11022541.0,1.0
42972.277,16100.037,11022541.0,1.0
25786.75,16736.303,11022810.0,1.0
46469.562,10277.105,11022840.0,1.0
21490.824,19744.965,11022840.0,0.0
28860.543,36732.363,11022840.0,1.0
50551.105,25856.592,11022840.0,1.0
42472.69,38428.69,11022840.0,1.0
15755.725,5494.616,11022840.0,1.0
44280.168,38419.785,11022883.0,1.0
45493.55,28776.402,11023442.0,1.0
25308.281,28487.133,11024553.0,1.0
58436.34,22033.395,11024665.0,1.0
51260.562,15887.44,11024695.0,1.0
25454.926,26392.07,11025180.0,1.0
57744.293,30199.11,11025323.0,1.0
14909.269,4797.1426,11025715.0,1.0
52064.316,25378.37,11025797.0,1.0
18407.133,33238.863,11026397.0,1.0
57638.14,34292.85,11026863.0,1.0
15504.781,5228.3154,11026863.0,1.0
43607.17,38406.56,11026863.0,1.0
32829.223,7952.127,11026863.0,1.0
15826.559,20957.469,11026863.0,1.0
15681.166,5561.233,11026863.0,1.0
21563.44,21698.2,11027108.0,1.0
50898.035,25797.752,11027224.0,1.0
17092.379,7039.012,11027224.0,1.0
52377.19,25309.654,11027224.0,1.0
27356.688,30755.314,11027224.0,1.0
46233.15,13986.809,11027224.0,0.0
14891.099,4798.881,11027224.0,1.0
14938.48,4814.1777,11027641.0,1.0
55167.43,24459.879,11028403.0,1.0
14338.708,4305.9175,11028431.0,1.0
37187.598,37148.035,11028651.0,1.0
30446.654,39779.27,11028651.0,1.0
25726.652,29139.162,11028651.0,1.0
44916.773,28531.104,11028651.0,1.0
18191.266,8568.463,11028651.0,1.0
20235.906,10911.877,11028651.0,1.0
17890.936,7989.561,11028876.0,1.0
20633.646,38221.992,11028925.0,1.0
17513.916,7467.657,11029165.0,1.0
53374.46,24928.732,11029309.0,1.0
45519.926,28488.084,11029935.0,1.0
22823.098,24150.756,11030697.0,1.0
15631.327,5543.6953,11031467.0,1.0
23897.922,39407.676,11031936.0,1.0
29551.957,38248.887,11032032.0,1.0
37267.867,16610.89,11032032.0,1.0
20979.457,11903.196,11032032.0,1.0
29951.566,39215.344,11032032.0,1.0
43583.36,25607.545,11032032.0,0.0
18913.922,9854.035,11032032.0,1.0
16374.424,22954.549,11032114.0,1.0
31077.459,40241.65,11032643.0,1.0
14725.773,4613.27,11033444.0,1.0
55012.24,24307.242,11034253.0,1.0
28786.871,36548.746,11034315.0,1.0
52489.242,25205.273,11035314.0,1.0
16235.029,6024.1113,11035910.0,1.0
15404.743,18866.086,11035910.0,1.0
15404.838,18865.803,11035910.0,1.0
17574.29,7969.1553,11035910.0,1.0
30696.709,38754.72,11035910.0,1.0
15925.003,5649.298,11035910.0,1.0
38783.824,6504.912,11036402.0,1.0
15899.07,5834.862,11036732.0,1.0
19666.744,36579.152,11036732.0,1.0
45735.875,28242.803,11036732.0,1.0
30804.074,40092.47,11036732.0,1.0
43350.17,9204.06,11036732.0,1.0
20716.14,38297.64,11036732.0,1.0
50454.492,25870.283,11037307.0,1.0
30500.521,26821.959,11037581.0,0.0
22007.125,22407.85,11037650.0,1.0
45205.09,9802.374,11037650.0,1.0
51643.965,25584.877,11037650.0,1.0
16565.152,16749.473,11037650.0,0.0
56833.25,14926.075,11037650.0,1.0
43684.824,38399.996,11038110.0,1.0
36591.523,38693.97,11038801.0,1.0
29488.938,38793.4,11039566.0,1.0
25792.738,28014.033,11039773.0,1.0
33120.133,7901.88,11040172.0,1.0
25341.416,27229.44,11040336.0,1.0
16482.365,6274.4307,11041102.0,1.0
44828.746,28554.205,11041866.0,1.0
15415.056,5198.8765,11041971.0,1.0
44923.87,28224.742,11041971.0,1.0
38297.59,26733.879,11041971.0,0.0
21007.824,11968.142,11041971.0,1.0
25830.049,19302.28,11041971.0,0.0
24841.291,27749.361,11041971.0,1.0
17542.549,7924.456,11042828.0,1.0
24968.871,24555.297,11043786.0,1.0
16400.459,6229.842,11043786.0,1.0
55142.418,24444.451,11043786.0,1.0
54818.047,24378.078,11043786.0,1.0
37257.83,39490.508,11043786.0,1.0
22892.002,22340.535,11043786.0,1.0
50846.48,25820.496,11043936.0,1.0
24273.453,24360.166,11043958.0,1.0
17914.889,8012.7637,11044404.0,1.0
44783.242,9659.397,11045171.0,1.0
21922.914,20100.43,11045259.0,1.0
37605.23,36245.24,11045933.0,1.0
16380.785,6346.5366,11047467.0,1.0
51064.7,38302.777,11047606.0,1.0
31978.383,27060.553,11047710.0,0.0
15628.525,5503.4507,11048237.0,1.0
54341.812,24625.645,11048417.0,1.0
44765.574,15972.882,11048417.0,1.0
22521.592,21397.107,11048417.0,1.0
27944.826,32436.342,11048417.0,1.0
54874.0,24412.666,11048417.0,1.0
24986.586,17370.4,11048417.0,0.0
25330.148,26141.977,11049047.0,1.0
17358.55,7473.681,11049828.0,1.0
15775.236,5705.7183,11050818.0,1.0
56409.547,15800.802,11050884.0,1.0
24432.549,24728.639,11050987.0,1.0
15143.145,4938.879,11050987.0,1.0
54310.594,24604.19,11050987.0,1.0
57284.992,35575.3,11050987.0,1.0
51018.414,25805.547,11050987.0,1.0
15828.615,20968.521,11050987.0,1.0
15601.871,5310.678,11051149.0,1.0
46240.21,27957.969,11051149.0,1.0
57306.88,15205.5,11051149.0,1.0
35009.566,38714.926,11051149.0,1.0
20566.113,12129.629,11051149.0,1.0
30483.234,39999.85,11051149.0,1.0
30681.652,40084.254,11051513.0,1.0
15442.569,5223.1167,11052403.0,1.0
18675.635,34281.4,11052596.0,1.0
22369.686,11468.454,11053214.0,1.0
26831.734,30793.291,11053670.0,1.0
23238.125,24936.336,11054369.0,1.0
17088.234,7106.697,11054736.0,1.0
31048.766,28714.506,11055455.0,0.0
47432.992,15937.045,11055827.0,1.0
16293.894,6144.5713,11056123.0,1.0
37307.324,39377.832,11056141.0,1.0
20409.164,37884.9,11056590.0,1.0
16470.96,23379.926,11057360.0,1.0
23051.682,22755.81,11057623.0,1.0
14348.405,4318.2114,11057732.0,1.0
14898.549,4758.348,11057732.0,1.0
33284.598,38771.37,11057732.0,1.0
19339.426,9845.792,11057732.0,1.0
30313.252,39937.0,11057732.0,1.0
45386.504,28453.28,11057732.0,1.0
54932.05,24403.414,11057918.0,1.0
37344.105,39615.77,11058128.0,1.0
16011.582,5703.228,11058890.0,1.0
25092.406,24799.318,11059330.0,1.0
58461.688,22546.639,11059330.0,1.0
15643.562,5509.245,11059330.0,1.0
15353.955,5146.8184,11059330.0,1.0
50438.91,25874.006,11059330.0,1.0
22995.346,22600.707,11059330.0,1.0
24372.93,24422.004,11059573.0,1.0
24892.273,26408.053,11059573.0,1.0
21539.139,21550.334,11059573.0,1.0
57671.117,18705.107,11059573.0,1.0
22482.55,20790.402,11059573.0,0.0
18499.492,33622.73,11059573.0,1.0
40100.973,14584.568,11059758.0,0.0
55136.066,24456.047,11061146.0,1.0
55042.99,24425.873,11061175.0,1.0
38530.543,6580.116,11061560.0,1.0
18788.422,9303.094,11061771.0,1.0
43588.85,9291.049,11062155.0,1.0
26503.86,28348.77,11062538.0,1.0
14823.915,4694.7876,11062926.0,1.0
23951.945,39402.723,11062929.0,1.0
16579.332,24195.504,11062929.0,1.0
30383.566,39674.11,11062929.0,1.0
26409.215,28175.47,11062929.0,1.0
15769.979,5465.5312,11062929.0,1.0
41784.746,8799.628,11062929.0,1.0
19955.29,11283.852,11063306.0,1.0
54960.5,24428.615,11063306.0,1.0
50766.23,25815.611,11063306.0,1.0
19551.988,14703.936,11063390.0,1.0
15353.917,5146.7944,11063684.0,1.0
26325.182,27059.457,11064063.0,1.0
24488.021,23805.39,11064063.0,1.0
55019.656,24305.936,11064063.0,1.0
50573.523,25845.164,11064063.0,1.0
27984.361,32313.984,11064063.0,1.0
21697.846,13032.707,11064063.0,1.0
27553.633,28818.756,11064376.0,1.0
14332.192,4304.403,11064376.0,1.0
30969.365,40226.516,11064376.0,1.0
26322.344,27062.625,11064376.0,1.0
57604.1,34998.273,11064376.0,1.0
29745.426,38546.05,11064376.0,1.0
22066.62,22542.637,11064680.0,1.0
34061.008,35956.863,11065368.0,1.0
37287.81,36138.652,11065368.0,1.0
20269.027,11700.748,11065368.0,1.0
42340.027,14419.207,11065368.0,0.0
37447.527,16614.693,11065368.0,1.0
54581.37,37145.16,11065368.0,1.0
37249.723,39040.78,11066785.0,1.0
16374.424,22954.549,11066785.0,1.0
17759.434,7979.7847,11066785.0,1.0
15105.885,4935.912,11066785.0,1.0
49591.113,38518.97,11066785.0,1.0
43519.867,22181.266,11066785.0,0.0
36350.58,36204.742,11067552.0,1.0
31457.281,16690.848,11067578.0,1.0
18172.072,31145.822,11069137.0,1.0
54511.5,37197.176,11070008.0,1.0
38250.89,38570.258,11070478.0,1.0
17739.45,7845.9595,11070876.0,1.0
19026.543,15255.164,11070876.0,1.0
23203.6,23076.133,11070876.0,1.0
20289.809,11729.164,11070876.0,1.0
16454.504,6254.4644,11070876.0,1.0
29918.574,38728.85,11070876.0,1.0
24375.04,24578.4,11071155.0,1.0
50438.91,25874.006,11072531.0,1.0
18162.982,31020.066,11072914.0,1.0
22588.666,21540.76,11073215.0,1.0
36707.863,27047.963,11073302.0,0.0
20665.328,16844.117,11073303.0,1.0
28410.393,16748.549,11073687.0,1.0
16286.468,18337.78,11073960.0,1.0
24323.848,26964.928,11074452.0,1.0
20472.451,13314.48,11074622.0,1.0
46916.414,27181.994,11074692.0,1.0
34755.945,38737.824,11074692.0,1.0
21564.848,13546.9,11074692.0,1.0
19896.768,14185.999,11074692.0,1.0
18605.686,9393.613,11074692.0,1.0
50248.285,11801.14,11074692.0,1.0
24816.014,26276.957,11074991.0,1.0
18499.73,33608.938,11074991.0,1.0
50624.625,25914.031,11074991.0,1.0
19698.787,14486.331,11074991.0,1.0
51950.26,38120.03,11074991.0,1.0
37661.957,14923.03,11074991.0,0.0
19105.996,17004.227,11075125.0,1.0
15934.798,5874.1855,11077108.0,1.0
50733.35,25733.648,11078767.0,1.0
34090.312,39080.188,11080375.0,1.0
14897.826,4813.1924,11081449.0,1.0
39076.92,38438.816,11081590.0,1.0
25503.62,25554.096,11081590.0,1.0
25991.59,39137.36,11081590.0,1.0
16394.268,6178.797,11081590.0,1.0
17701.893,7801.526,11081590.0,1.0
50863.336,25809.809,11081757.0,1.0
18310.045,17311.938,11082395.0,1.0
28031.533,32517.482,11082676.0,1.0
18396.525,9091.201,11082915.0,1.0
44725.48,9636.912,11085053.0,1.0
16137.231,5994.5674,11086792.0,1.0
28811.352,36594.35,11087060.0,1.0
23611.49,23931.42,11087328.0,1.0
35871.34,14966.89,11087328.0,0.0
44665.457,24963.75,11087328.0,0.0
24238.352,26903.324,11087328.0,1.0
54364.574,24587.188,11087328.0,1.0
16032.398,5728.448,11087328.0,1.0
24857.654,25265.754,11087757.0,1.0
22933.09,24364.791,11087757.0,1.0
47520.17,27209.85,11087757.0,1.0
45292.27,24840.81,11087757.0,0.0
34276.797,39162.73,11087757.0,1.0
16801.02,6785.6055,11087757.0,1.0
45975.04,28104.96,11087913.0,1.0
28916.447,36927.508,11088675.0,1.0
45509.9,27868.906,11089311.0,1.0
21828.107,21254.281,11089443.0,0.0
53518.36,24841.137,11090218.0,1.0
47863.125,26820.309,11090220.0,1.0
17674.082,8101.9087,11090299.0,1.0
44280.168,38419.62,11090984.0,1.0
27138.54,30235.06,11091212.0,1.0
23042.416,22732.393,11091750.0,1.0
28657.283,38881.29,11092135.0,1.0
48263.633,15873.411,11092135.0,1.0
45565.867,27838.225,11092135.0,1.0
17574.273,7969.1523,11092135.0,1.0
36545.996,16697.766,11092135.0,1.0
45722.6,28506.43,11092656.0,1.0
22033.45,13542.285,11093391.0,1.0
26476.006,29223.525,11094420.0,1.0
49417.316,26229.58,11094795.0,1.0
20738.834,38314.055,11095670.0,1.0
46373.9,14389.917,11096926.0,0.0
37224.926,39419.887,11097176.0,1.0
21898.268,14030.509,11097785.0,1.0
31493.795,36185.223,11098184.0,1.0
51558.656,25627.557,11098848.0,1.0
52428.812,20363.93,11105044.0,0.0
22895.635,39368.945,11105176.0,1.0
51694.457,38181.613,11105404.0,1.0
18604.662,34020.297,11105404.0,1.0
50734.75,15871.428,11105404.0,1.0
26070.492,26574.03,11105404.0,1.0
22466.295,23460.23,11105404.0,1.0
20566.105,16833.883,11105404.0,1.0
45574.56,28758.797,11105625.0,1.0
55115.848,24462.37,11107204.0,1.0
34693.156,38743.62,11107406.0,1.0
16564.555,17709.5,11110835.0,1.0
33739.055,38739.96,11110835.0,1.0
37309.375,39594.832,11110835.0,1.0
25794.076,29207.477,11110835.0,1.0
22094.734,22594.848,11110835.0,1.0
52067.555,25375.986,11111190.0,1.0
57643.203,15587.826,11111408.0,1.0
15502.351,5271.8174,11112920.0,1.0
25906.592,29361.928,11114371.0,1.0
50733.508,25733.635,11114461.0,1.0
50049.207,21999.275,11114461.0,0.0
53233.92,24970.625,11114461.0,1.0
17625.008,7713.8086,11114461.0,1.0
37312.7,39732.594,11114461.0,1.0
15810.606,5501.939,11114461.0,1.0
48042.56,26868.521,11116154.0,1.0
27949.674,32428.457,11117925.0,1.0
34095.258,39095.33,11117938.0,1.0
37465.195,36574.438,11118073.0,1.0
17296.123,7333.4736,11118073.0,1.0
56663.81,15753.786,11118073.0,1.0
29731.707,8761.35,11118073.0,1.0
17925.285,8201.969,11118073.0,1.0
48672.11,26518.66,11118073.0,1.0
25337.139,27220.855,11118981.0,1.0
56540.19,35783.027,11119321.0,1.0
33068.555,16810.768,11119321.0,1.0
24971.271,26570.55,11119321.0,1.0
54302.8,15920.243,11119321.0,1.0
15496.28,18785.059,11119321.0,1.0
17615.004,7783.48,11119321.0,1.0
14989.301,4837.6177,11119626.0,1.0
57620.363,34461.05,11119719.0,1.0
25278.973,39256.145,11120365.0,1.0
22540.549,14990.41,11120365.0,1.0
22140.053,14391.769,11120365.0,1.0
57395.34,35908.742,11120365.0,1.0
55110.656,24407.803,11120365.0,1.0
15846.25,5575.8086,11120764.0,1.0
27658.283,23961.8,11120799.0,0.0
15995.419,18361.082,11121501.0,1.0
14526.955,4456.428,11122408.0,1.0
50707.145,25823.684,11122548.0,1.0
57364.23,15605.959,11122872.0,1.0
42490.293,16094.456,11122872.0,1.0
21299.438,12431.594,11122872.0,1.0
29157.062,37365.074,11122872.0,1.0
30158.613,39766.453,11122872.0,1.0
57586.746,15573.014,11122872.0,1.0
54179.742,24643.668,11123225.0,1.0
17530.303,7673.2637,11123286.0,1.0
29882.148,38824.336,11123375.0,1.0
51392.55,25641.414,11124186.0,1.0
23507.082,21852.842,11124331.0,0.0
22892.002,22340.535,11125973.0,1.0
17870.795,7975.912,11126114.0,1.0
39577.547,8053.7197,11127756.0,1.0
26272.445,27965.479,11127899.0,1.0
15625.603,5536.9336,11129378.0,1.0
30969.848,27668.23,11129541.0,0.0
26417.64,28191.283,11130356.0,1.0
54870.117,24390.213,11131326.0,1.0
23826.055,24391.557,11135271.0,1.0
16015.949,5876.229,11138370.0,1.0
17391.729,7513.3765,11141161.0,1.0
17989.695,8431.998,11142798.0,1.0
45171.168,28319.11,11147324.0,1.0
49158.203,26336.936,11147364.0,1.0
16460.287,6258.563,11154745.0,1.0
17961.236,8401.557,11155247.0,1.0
38490.652,7783.0425,11156535.0,1.0
45560.668,28768.227,11156566.0,1.0
21796.492,21930.951,11158379.0,1.0
20665.328,16844.117,11159388.0,1.0
37921.117,38611.45,11162507.0,1.0
21954.19,20118.53,11162816.0,1.0
25782.85,29216.373,11162816.0,1.0
37072.812,38692.355,11162816.0,1.0
37182.176,39308.527,11162816.0,1.0
44427.125,21614.371,11162816.0,0.0
30423.205,39958.703,11162816.0,1.0
19125.643,10174.181,11163811.0,1.0
53326.96,37691.5,11165110.0,1.0
33158.645,16819.717,11166409.0,1.0
24287.744,26917.674,11167706.0,1.0
16133.688,5933.211,11167712.0,1.0
14868.969,4800.7915,11167773.0,1.0
25068.582,16746.078,11167773.0,1.0
53497.46,24938.602,11167773.0,1.0
20638.879,11425.378,11167773.0,1.0
20436.07,13364.393,11167773.0,1.0
26736.629,30644.148,11167773.0,1.0
30335.143,26896.412,11168750.0,0.0
15670.398,5533.9634,11169571.0,1.0
19411.605,10564.383,11169649.0,1.0
14350.237,4319.07,11169649.0,1.0
17743.74,7846.554,11169649.0,1.0
50573.523,25845.164,11169649.0,1.0
22125.297,22669.406,11169649.0,1.0
53538.72,13189.76,11170116.0,1.0
45108.8,28519.396,11170116.0,1.0
24810.312,27713.102,11170116.0,1.0
17907.197,7978.444,11170116.0,1.0
23239.896,39388.3,11170116.0,1.0
35086.816,27022.65,11170116.0,0.0
17150.531,7093.967,11170815.0,1.0
37764.395,38621.4,11171114.0,1.0
21849.385,39117.1,11171303.0,1.0
20672.121,12272.48,11171303.0,1.0
31243.256,16685.82,11171303.0,1.0
17436.99,16807.469,11171303.0,1.0
22315.47,21520.877,11171303.0,0.0
54848.277,24405.256,11171303.0,1.0
49554.188,26172.125,11171459.0,1.0
17138.47,7186.193,11172527.0,1.0
16235.029,6024.1113,11174247.0,1.0
24273.232,26899.344,11174569.0,1.0
21442.56,12654.201,11175442.0,1.0
